Version 1.2 - 2015 Thermoelectric Water Use Model Estimates,,,,,,,,,,,,,,,,,,,
Data release:  https://www.sciencebase.gov/catalog/item/5f63be9a82ce38aaa23b0739,,,,,,,,,,,,,,,,,,,
EIA_PLANT_ID,PLANT_NAME,COUNTY,STATE,NAME_OF_WATER_SOURCE,LATITUDE,LONGITUDE,ELEVATION,COMID,COOLING_TYPE,GENERATION_TYPE,WATER_SOURCE_CODE,WATER_TYPE_CODE,WITHDRAWAL,CONSUMPTION,MIN_WITHDRAWAL,MAX_WITHDRAWAL,MIN_CONSUMPTION,MAX_CONSUMPTION,NET_GENERATION
10350,Greenleaf 1 Power Plant,Sutter,CA,Well,39.052536,-121.695997,39,7975787,COMPLEX,NGCC,GW,-nr-,0,0,0,0.01,0,0.01,"33,146"
10354,ReEnergy Livermore Falls,Androscoggin,ME,Androscoggin River,44.43166603,-70.16214136,409,6712419,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.6,0.43,0.38,1.09,0.41,0.46,"285,476"
10356,ReEnergy Ashland,Aroostook,ME,Big Machis River,46.63534073,-68.43496974,574,804973,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.55,0.39,0.35,1.01,0.38,0.43,"267,103"
10377,James River Genco LLC,Hopewell City,VA,Municipality,37.293639,-77.270087,40,10067561,RECIRCULATING TOWER,COAL,OT,OT,0,0,0,0,0,0,"68,146"
10378,CPI USA NC Southport,Brunswick,NC,Municipality/Wells,33.944406,-78.011551,20,8835706,RECIRCULATING TOWER,BIOMASS,OT,OT,1.04,0.75,0.68,1.83,0.74,0.78,"503,619"
10379,CPI USA NC Roxboro,Person,NC,Municipality,36.435317,-78.960742,568,8698987,RECIRCULATING TOWER,COMPLEX,-nr-,-nr-,0.75,0.53,0.48,1.31,0.53,0.56,"283,744"
10382,Lumberton,Robeson,NC,MUNICIPALITY,34.59,-78.9968,113,,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.02,0.01,0.01,0.03,0.01,0.01,"20,109"
10384,Edgecombe Genco LLC,Edgecombe,NC,Municipality,36.03705,-77.753008,108,8755611,RECIRCULATING TOWER,COAL,SW,FR,0.13,0.09,0.08,0.24,0.09,0.1,"78,478"
10395,GRS Coyote Canyon,Orange,CA,City Of Irvine,33.61293337,-117.8218313,815,20355546,RECIRCULATING TOWER,GAS STEAM,-nr-,-nr-,0.18,0.13,0.11,0.34,0.12,0.14,"26,824"
10405,Kingsburg Cogen,Fresno,CA,Process Water,36.53972222,-119.5794444,304,17152902,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.09,0.07,0.06,0.19,0.06,0.08,"55,691"
10435,Camden Resource Recovery Facility,Camden,NJ,Camden Well Water,39.90942848,-75.11611115,19,4495950,RECIRCULATING TOWER,BIOMASS,GW,FR,0.7,0.5,0.45,1.26,0.48,0.53,"168,356"
10464,ReEnergy Black River,Jefferson,NY,Black River,44.03653678,-75.77145455,627,15484689,ONCE-THROUGH FRESH,BIOMASS,SW,FR,39.6,0.4,17.9,307,0.31,0.49,"279,461"
10495,Rumford Cogeneration,Oxford,ME,Androscoggin River,44.551747,-70.541103,455,6710327,RECIRCULATING TOWER,COMPLEX,SW,FR,3.06,2.18,1.93,5.59,2.1,2.37,"519,042"
10503,Wheelabrator Hudson Falls,Washington,NY,Hudson River,43.30545707,-73.59174042,231,22288359,ONCE-THROUGH FRESH,BIOMASS,SW,FR,13,0.13,5.85,101,0.1,0.16,"72,967"
10525,Craven County Wood Energy LP,Craven,NC,Wells and Craven Cty Wtr Dept,35.1286138,-77.16908035,31,10976523,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.93,0.66,0.61,1.64,0.66,0.69,"368,877"
10566,Chambers Cogeneration LP,Salem,NJ,Salem Canal,39.694291,-75.485433,4,24903448,RECIRCULATING TOWER,COAL,SW,FR,1.13,0.8,0.72,2,0.78,0.85,"710,119"
10567,Algonquin Windsor Locks,Hartford,CT,Windsor Locks Canal,41.923647,-72.625811,60,7700008,ONCE-THROUGH FRESH,NGCC,SW,-nr-,1.6,0.02,0.72,12.4,0.01,0.02,"112,014"
10593,Agrilectric Power Partners Ltd,Calcasieu,LA,Rainwater,30.20005753,-93.12706489,18,15087981,RECIRCULATING POND,BIOMASS,-nr-,-nr-,0.12,0.12,0.09,0.16,0.09,0.16,"89,348"
10603,Ebensburg Power,Cambria,PA,Wilmore Dam,40.454592,-78.747819,2175,4752672,RECIRCULATING TOWER,COAL,SW,FR,0.56,0.4,0.35,1,0.38,0.43,"196,980"
10617,CH Resources Beaver Falls,Lewis,NY,Beaver River,43.886301,-75.432962,761,15514794,ONCE-THROUGH FRESH,NGCC,SW,FR,0.18,0,0.08,1.38,0,0,"2,966"
10620,Carthage Energy LLC,Jefferson,NY,Black River,43.98532056,-75.62259689,685,15514552,ONCE-THROUGH FRESH,NGCC,SW,FR,0.6,0.01,0.27,4.65,0.01,0.01,"10,062"
10621,CH Resources Syracuse,Onondaga,NY,Onondaga CountyWater Authority,43.06676667,-76.22441778,394,21974313,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.03,0.02,0.02,0.05,0.02,0.02,"26,768"
10629,Wheelabrator Baltimore Refuse,Baltimore City,MD,Gywnns Falls,39.27050158,-76.62982257,15,11690186,ONCE-THROUGH FRESH,BIOMASS,SW,-nr-,54,0.65,24.3,422,0.51,0.79,"321,901"
10633,Hopewell Cogeneration,Prince George,VA,Municipality,37.298,-77.287719,47,10067143,RECIRCULATING TOWER,NGCC,-nr-,-nr-,1.43,1.02,0.92,2.58,1,1.09,"1,506,532"
10641,Cambria Cogen,Cambria,PA,Wilmore Reservoir,40.474586,-78.702208,2185,4753718,RECIRCULATING TOWER,COAL,SW,FR,1.29,0.92,0.82,2.32,0.89,0.98,"602,336"
10642,Covanta Hempstead,Nassau,NY,Wells And Municipality,40.73860192,-73.59016447,93,9498466,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.92,1.37,1.22,3.5,1.33,1.48,"573,666"
10646,Covanta Southeastern Connecticut Company,New London,CT,Norwich Utilities,41.47566607,-72.06876408,38,6170592,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.49,0.35,0.31,0.86,0.34,0.37,"128,678"
10652,Burney Forest Products,Shasta,CA,Municipality,40.878044,-121.702022,3228,7952064,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.65,0.46,0.41,1.25,0.44,0.53,"222,411"
10671,AES Shady Point LLC,Le Flore,OK,Poteau River,35.19305556,-94.64583333,430,6041432,RECIRCULATING TOWER,COAL,SW,FR,4.02,2.87,2.6,7.19,2.81,3.05,"1,831,142"
10672,Cedar Bay Generating Company LP,Duval,FL,Industrial Waste Water,30.422481,-81.606362,10,16659917,RECIRCULATING TOWER,COAL,OT,BE,0.76,0.54,0.5,1.35,0.54,0.57,"464,885"
10673,AES Hawaii,Honolulu,HI,Wells,21.30333333,-158.1063889,3,21576465,RECIRCULATING TOWER,COAL,GW,SA,2.42,1.73,1.58,4.47,1.72,1.89,"1,258,126"
10678,AES Warrior Run Cogeneration Facility,Allegany,MD,City Of Cumberland Water Suppl,39.596186,-78.746258,650,14363460,RECIRCULATING TOWER,COAL,OT,OT,2.15,1.54,1.37,3.91,1.49,1.66,"1,165,822"
10682,Brush Generation Facility,MORGAN,CO,Municipality,40.242879,-103.630831,4246,215051,RECIRCULATING TOWER,NGCC,GW,FR,0.06,0.05,0.04,0.12,0.04,0.05,"38,928"
10686,Rapids Energy Center,Itasca,MN,Mississippi River,47.233969,-93.537825,1285,4836784,ONCE-THROUGH FRESH,COMPLEX,SW,-nr-,9.04,0.1,4.07,70.1,0.07,0.12,"115,682"
10725,Selkirk Cogen,Albany,NY,Municipality,42.57444444,-73.85916667,190,6185934,RECIRCULATING TOWER,NGCC,GW,FR,1.1,0.78,0.71,2,0.76,0.85,"1,107,358"
10726,Masspower,Hampden,MA,Municipality,42.157592,-72.52255,150,7692457,ONCE-THROUGH FRESH,NGCC,SW,-nr-,37.9,0.48,17,296,0.37,0.58,"876,022"
10741,Clear Lake Cogeneration Ltd,Harris,TX,Municipality,29.62083333,-95.0625,15,1562330,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.86,0.61,0.56,1.51,0.61,0.64,"463,358"
10743,Morgantown Energy Facility,Monongalia,WV,Monongahela River,39.640114,-79.961803,829,3768864,ONCE-THROUGH FRESH,COAL,SW,-nr-,17.5,0.2,7.87,136,0.16,0.24,"405,911"
10745,Midland Cogeneration Venture,Midland,MI,Tittabawasse River,43.58777778,-84.22277778,600,13047943,RECIRCULATING POND,NGCC,SW,FR,1.41,1.41,1.08,1.75,1.08,1.75,"5,710,750"
10746,Covanta Delaware Valley,Delaware,PA,Municipality,39.82598496,-75.38880573,11,24945761,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,2.08,1.49,1.34,3.69,1.45,1.56,"594,286"
10751,Camden Plant Holding LLC,Camden,NJ,Municipality,39.91756208,-75.1192661,19,4495950,RECIRCULATING TOWER,NGCC,SW ,FR,0.3,0.21,0.19,0.54,0.21,0.23,"247,932"
10761,Las Vegas Generating Station,Clark,NV,City of North Las Vegas,36.231383,-115.123139,1925,22069786,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.58,0.41,0.34,1.22,0.37,0.52,"433,522"
10764,Blue Lake Power LLC,Humboldt,CA,City Water,40.87753527,-123.9949211,83,8318053,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.1,0.07,0.07,0.17,0.07,0.07,"28,368"
10765,Indeck Jonesboro Energy Center,Washington,ME,Well,44.6786234,-67.54739156,148,2676906,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.38,0.27,0.24,0.69,0.26,0.29,"126,925"
10766,Indeck West Enfield Energy Center,Penobscot,ME,Penobscot River,45.25342922,-68.62777674,229,1732304,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.39,0.28,0.24,0.71,0.26,0.3,"136,218"
10767,Rio Bravo Fresno,Fresno,CA,Municipality,36.68859978,-119.7232053,301,17136404,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.5,0.36,0.32,0.97,0.34,0.41,"191,377"
10771,Hopewell Power Station,Hopewell City,VA,municipality,37.29782919,-77.28353229,48,10067517,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.77,0.55,0.5,1.37,0.54,0.58,"262,577"
10772,Rio Bravo Rocklin,Placer,CA,Municipality,38.83172426,-121.3132964,142,15034153,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.51,0.36,0.33,0.96,0.35,0.41,"185,702"
10773,Altavista Power Station,Campbell,VA,Staunton River,37.11874031,-79.27342808,547,8626289,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.66,0.47,0.42,1.19,0.46,0.5,"268,695"
10774,Southampton Power Station,Southampton,VA,Wells,36.6525,-76.99527778,18,8726681,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.5,0.35,0.32,0.88,0.35,0.37,"290,307"
10777,HL Power,Lassen,CA,Wells,40.36842101,-120.2649891,4035,20295821,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.53,0.38,0.33,1.01,0.36,0.43,"194,998"
10784,Colstrip Energy LP,Rosebud,MT,-NR-,45.883173,-106.614356,3247,13262539,RECIRCULATING TOWER,COAL,GW,-nr-,0.81,0.58,0.51,1.49,0.55,0.63,"313,714"
10805,Kenilworth Energy Facility,Union,NJ,Well,40.677389,-74.273942,97,6261214,RECIRCULATING TOWER,NGCC,GW,FR,0.28,0.2,0.18,0.49,0.2,0.21,"138,372"
10810,NTC/MCRD Energy Facility,San Diego,CA,City Of San Diego,32.735318,-117.208203,10,20332102,COMPLEX,NGCC,-nr-,-nr-,0.92,0.19,0.18,98,0,0.21,"172,858"
10811,Naval Station Energy Facility,San Diego,CA,Navy Pwc,32.679568,-117.122299,12,20332048,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.27,0.19,0.18,0.5,0.19,0.21,"345,823"
10812,North Island Energy Facility,San Diego,CA,Navy Pwc,32.695214,-117.145449,18,20332040,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.42,0.3,0.27,0.76,0.3,0.32,"322,659"
10819,Ada Cogeneration LP,Kent,MI,City Water,42.95888889,-85.49083333,631,9008299,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.01,0.01,0,0.01,0.01,0.01,"166,840"
10822,Grayling Generating Station,Crawford,MI,Wells,44.59229074,-84.69035262,1255,12953018,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.29,0.21,0.19,0.53,0.2,0.23,"116,340"
10836,Woodland Biomass Power Ltd,Yolo,CA,Municipality,38.69083649,-121.7371446,38,15035077,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.62,0.44,0.39,1.15,0.43,0.49,"191,280"
10837,Covanta Mendota,Fresno,CA,Wells,36.75571209,-120.3652772,163,17140906,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.01,0.01,0.01,0.02,0.01,0.01,"6,047"
10838,Springfield Power LLC,Sullivan,NH,Wells,43.44291089,-72.05578217,1152,9329068,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.29,0.21,0.19,0.53,0.2,0.23,"140,516"
10839,DG Whitefield LLC,Coos,NH,Carroll Brook,44.3582947,-71.54519541,1065,4594107,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.32,0.23,0.2,0.59,0.22,0.25,"135,742"
10840,Covanta Delano Energy,Kern,CA,Wells,35.71891575,-119.2341793,320,17162396,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.71,0.5,0.44,1.38,0.48,0.58,"265,648"
10869,Biomass One LP,Jackson,OR,Medford Water Commission,42.436133,-122.850044,1321,23931062,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.51,0.37,0.33,0.94,0.36,0.4,"152,614"
50002,Pittsfield Generating LP,Berkshire,MA,Wells,42.456747,-73.217486,1018,7710156,RECIRCULATING TOWER,NGCC,GW,-nr-,0.27,0.19,0.17,0.48,0.19,0.2,"259,323"
50071,Palm Beach Renewable Energy Facility 1,Palm Beach,FL,Wells,26.7735694,-80.1419648,17,67144,RECIRCULATING TOWER,BIOMASS,GW,FR,1.1,0.78,0.72,1.92,0.78,0.81,"274,823"
50099,Tamarack Energy Partnership,Adams,ID,Wells,44.954858,-116.386856,4162,24184424,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.07,0.05,0.05,0.14,0.05,0.06,"29,704"
50109,Paris Energy Center,Lamar,TX,"Pat Mayse , Lamar County",33.69688995,-95.55773619,523,8348565,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.63,0.45,0.41,1.13,0.45,0.48,"522,688"
50127,CCI Signal Hill LLC,Wichita,TX,Municipality,33.86308388,-98.58966506,1024,13734154,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.02,0.01,0.01,0.03,0.01,0.01,"5,303"
50201,Rabun Gap Cogen Facility,Rabun,GA,Little Tennessee River,34.95475014,-83.37888431,2142,19737071,RECIRCULATING TOWER,BIOMASS,SW,FR,0.41,0.29,0.27,0.73,0.29,0.31,"102,492"
50208,Pinetree Power,Grafton,NH,Ammonoosuc River,44.32744998,-71.68015584,1055,4594215,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.27,0.19,0.17,0.49,0.18,0.21,"100,255"
50215,York County Resource Recovery,York,PA,Private Water Company,40.00168148,-76.71800609,498,4721899,RECIRCULATING TOWER,COMPLEX,-nr-,-nr-,0.97,0.69,0.62,1.71,0.67,0.72,"222,261"
50225,Regional Waste Systems,Cumberland,ME,Portland/Cooling Tower,43.65544313,-70.33489493,41,6721539,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.3,0.21,0.19,0.54,0.21,0.23,"78,226"
50243,Bucksport Generation LLC,Hancock,ME,Penobscot River,44.5738,-68.8046,20,,ONCE-THROUGH SALINE,BIOMASS,SW,BR,0.42,0,0.38,0.95,0,0,"87,546"
50273,Pioneer Valley Resource Recovery,Hampden,MA,Municipality,42.09084817,-72.59050722,62,7698936,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.2,0.14,0.13,0.37,0.14,0.16,"42,229"
50279,Archbald Power Station,Lackawanna,PA,White Oak,41.484919,-75.540336,928,2600091,RECIRCULATING TOWER,GAS STEAM,-nr-,-nr-,0.38,0.27,0.24,0.69,0.26,0.29,"134,369"
50290,SEMASS Resource Recovery,Plymouth,MA,Wells,41.8022,-70.7875,70,,COMPLEX,BIOMASS,-nr-,-nr-,0.97,0.69,0,3.29,0,1.65,"587,583"
50292,Bethpage Power Plant,Nassau,NY,Wells,40.74653013,-73.49899093,115,9498526,RECIRCULATING TOWER,NGCC,GW,FR,0.76,0.55,0.49,1.39,0.53,0.59,"658,936"
50293,Wadham Energy LP,Colusa,CA,Wells,39.1021431,-122.1110644,94,2849931,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.38,0.27,0.24,0.71,0.26,0.3,"154,009"
50385,Newark Bay Cogeneration Partnership LP,Essex,NJ,City Of Newark,40.71972222,-74.13,10,6251384,RECIRCULATING TOWER,NGCC,SW ,FR,0.58,0.41,0.37,1.08,0.4,0.46,"492,690"
50407,Mobile Energy Services LLC,Mobile,AL,Mobile Area Water And Sewer,30.737122,-88.048747,22,18524299,RECIRCULATING TOWER,COMPLEX,-nr-,-nr-,0.65,0.46,0.43,1.14,0.46,0.48,"376,327"
50449,Indeck Silver Springs Energy Center,Wyoming,NY,Wells,42.654076,-78.077365,1413,15549083,COMPLEX,NGCC,GW,FR,0.03,0.02,0,0.09,0,0.4,"112,079"
50450,Indeck Oswego Energy Center,Oswego,NY,Municipality,43.45855,-76.530967,254,21632367,ONCE-THROUGH FRESH,NGCC,SW,-nr-,3.95,0.04,1.8,29.6,0.03,0.05,"88,781"
50451,Indeck Yerkes Energy Center,Erie,NY,Municipality,42.967161,-78.918092,596,15569805,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.15,0.11,0.1,0.27,0.1,0.11,"121,260"
50458,Indeck Corinth Energy Center,Saratoga,NY,Hudson River,43.249349,-73.809336,518,22287929,RECIRCULATING TOWER,NGCC,SW,FR,0.68,0.49,0.43,1.25,0.47,0.53,"762,007"
50472,Covanta Niagara LP,Niagara,NY,Niagara River & Municipality,43.08388889,-79.00555556,581,15568083,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.8,1.28,1.15,3.24,1.25,1.37,"168,939"
50497,Bayonne Plant Holding LLC,Hudson,NJ,Municipality,40.655396,-74.112223,7,6261776,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.04,0.03,0.03,0.08,0.03,0.03,"395,763"
50498,Capital District Energy Center,Hartford,CT,Metropolitan Water District,41.764031,-72.692299,51,7700182,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.13,0.09,0.08,0.23,0.09,0.1,"84,584"
50541,Harbor Cogen,Los Angeles,CA,Municipality,33.78022737,-118.2401363,10,20366299,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.05,0.04,0.03,0.09,0.04,0.04,"28,071"
50555,Rosemary Power Station,Halifax,NC,Municipality,36.45245634,-77.66050096,168,10449928,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.16,0.11,0.1,0.28,0.11,0.12,"112,852"
50558,Oklahoma Cogeneration Project,Oklahoma,OK,Municipality,35.432695,-97.641057,1246,393360,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.05,0.04,0.04,0.1,0.04,0.04,"58,303"
50560,Pacific-Ultrapower Chinese Station,Tuolumne,CA,Wells,37.87453662,-120.4772624,1386,17078387,COMPLEX,BIOMASS,GW,-nr-,0.08,0.06,0,0.66,0,0.32,"133,799"
50561,Eagle Point Power Generation,Gloucester,NJ,Delaware River,39.875083,-75.158371,13,4496082,RECIRCULATING TOWER,NGCC,SW,FR,0.68,0.49,0.44,1.24,0.48,0.52,"554,772"
50572,CSL Gas Recovery,Broward,FL,Municipality,26.287966,-80.166526,11,,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.21,0.15,0.13,0.37,0.15,0.16,"44,233"
50611,Westwood Generation LLC,Schuylkill,PA,Well,40.61905344,-76.45064492,1284,4707680,RECIRCULATING TOWER,COAL,GW,-nr-,0.68,0.48,0.43,1.23,0.47,0.52,"202,843"
50629,Covanta Lake County Energy,Lake,FL,Wells,28.74029937,-81.88935293,100,16636562,RECIRCULATING TOWER,BIOMASS,GW,FR,0.35,0.25,0.23,0.61,0.25,0.26,"80,616"
50630,Covanta Marion Inc,Marion,OR,Wells,45.048133,-122.962739,186,23801448,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.31,0.22,0.2,0.55,0.21,0.23,"86,318"
50632,Covanta Stanislaus Energy,Stanislaus,CA,Wells,37.38569585,-121.1410718,349,2827038,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.55,0.39,0.35,1.02,0.38,0.43,"151,767"
50648,Covanta Bristol Energy,Hartford,CT,Municipality,41.64960152,-72.91566296,207,6174402,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.35,0.25,0.22,0.62,0.24,0.26,"108,604"
50650,ReEnergy Stratton LLC,Franklin,ME,Wells,45.14050841,-70.42576586,1166,1032611,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.53,0.38,0.33,0.98,0.36,0.42,"278,755"
50657,Montgomery County Resource Recovery,Montgomery,MD,Mirant Discharge Canal,39.20068478,-77.45522564,346,4505898,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.11,0.8,0.72,1.97,0.78,0.84,"329,219"
50658,Covanta Fairfax Energy,Fairfax,VA,Municipality,38.69577433,-77.24111684,185,22340483,RECIRCULATING TOWER,BIOMASS,SW,FR,1.68,1.2,1.08,3.01,1.17,1.27,"521,433"
50666,Pasco Cnty Solid Waste Resource Recovery,Pasco,FL,Municipality,28.36997811,-82.56022188,47,16933608,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.7,0.5,0.46,1.22,0.49,0.52,"186,312"
50707,JM Shafer Generating Station,Weld,CO,Municipality,40.09861111,-104.7736111,5001,225621,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.95,0.68,0.6,1.78,0.65,0.76,"702,577"
50739,Pinetree Power Tamworth,Carroll,NH,Wells,43.835413,-71.197445,463,9315895,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.51,0.36,0.32,0.92,0.35,0.39,"154,444"
50744,Sterling Power Plant,Oneida,NY,Municipality,43.08055556,-75.60194444,467,22024114,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.02,0.02,0.02,0.05,0.02,0.02,"21,665"
50748,Agnews Power Plant,Santa Clara,CA,Municipality,37.411169,-121.927233,26,17694053,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.04,0.03,0.02,0.07,0.03,0.03,"31,849"
50770,Viking Energy of McBain,Missaukee,MI,Wells,44.20409328,-85.2207017,1256,12130228,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.23,0.16,0.14,0.4,0.15,0.17,"144,911"
50772,Viking Energy of Lincoln,Alcona,MI,Wells,44.68023381,-83.41877777,811,12951000,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.24,0.17,0.16,0.44,0.17,0.19,"143,935"
50774,Telogia Power,Liberty,FL,Wells,30.33494171,-84.8182088,115,10365158,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.38,0.27,0.25,0.66,0.27,0.28,"91,969"
50776,Panther Creek Energy Facility,Carbon,PA,Municipality  Resevoir,40.85538138,-75.87825798,1069,4187303,RECIRCULATING TOWER,COAL,GW,FR,1.45,1.03,0.92,2.63,1,1.12,"471,192"
50799,Parlin Power Plant,Middlesex,NJ,Municipality,40.460544,-74.327315,99,9515754,RECIRCULATING TOWER,COMPLEX,SW,FR,0.07,0.05,0.04,0.13,0.05,0.05,"45,623"
50815,Optim Energy Altura Cogen LLC,Harris,TX,San Jacinto River Basin,29.812639,-95.120642,37,1439165,RECIRCULATING TOWER,NGCC,SW,FR,5.52,3.95,3.61,9.73,3.91,4.12,"3,091,354"
50835,TES Filer City Station,Manistee,MI,Manistee Lake,44.215747,-86.285272,603,12121912,RECIRCULATING TOWER,COMPLEX,SW,FR,1.14,0.81,0.73,2.07,0.79,0.88,"505,019"
50837,Southeast Resource Recovery,Los Angeles,CA,Municipality,33.759058,-118.240576,7,-999,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.83,0.59,0.54,1.54,0.59,0.65,"205,008"
50850,OLS Energy Chino,San Bernardino,CA,Municipality,33.989617,-117.680931,640,22560464,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.25,0.18,0.16,0.47,0.18,0.2,"224,297"
50851,CSUCI Site Authority,Ventura,CA,Municipality,34.162108,-119.047881,45,17562684,COMPLEX,NGCC,-nr-,-nr-,0.04,0.03,0,0.23,0,0.14,"160,830"
50852,Elmwood Energy Holdings LLC,Bergen,NJ,Municipality,40.904608,-74.129767,41,6251098,RECIRCULATING TOWER,NGCC,SW ,FR,0.05,0.03,0.03,0.09,0.03,0.04,"30,558"
50858,Hillsborough County Resource Recovery,Hillsborough,FL,Municipality,27.954478,-82.340276,39,16918050,RECIRCULATING TOWER,BIOMASS,SW,FR,1.29,0.92,0.84,2.26,0.91,0.96,"273,268"
50859,Lancaster County Resource Recovery,Lancaster,PA,"Municipality, Waste",40.07155746,-76.64398004,349,4722235,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.76,0.54,0.48,1.37,0.53,0.58,"221,544"
50873,Wheelabrator Concord Facility,Merrimack,NH,Merrimack River,43.28658993,-71.57684952,288,6740208,RECIRCULATING TOWER,BIOMASS,SW,-nr-,0.36,0.25,0.23,0.65,0.25,0.28,"101,472"
50875,McKay Bay Facility,Hillsborough,FL,Advanced Wastewater,27.94931399,-82.42108579,3,16918974,RECIRCULATING TOWER,BIOMASS,PD,BE,0.7,0.5,0.46,1.23,0.5,0.52,"141,185"
50876,Wheelabrator Norwalk Energy,Los Angeles,CA,Municipality,33.925594,-118.068689,117,22524985,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.06,0.05,0.04,0.12,0.05,0.05,"34,613"
50877,Wheelabrator North Andover,Essex,MA,Greater Lawrence Sanitary Dist,42.72618424,-71.1218144,63,6744848,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.87,0.62,0.55,1.58,0.6,0.67,"249,564"
50878,Wheelabrator Millbury Facility,Worcester,MA,Aquarion Water Company,42.22114949,-71.7679848,498,6115752,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.85,0.61,0.55,1.54,0.59,0.65,"325,167"
50879,Wheelabrator Frackville Energy,Schuylkill,PA,Mine Pool,40.782506,-76.175619,1498,4779929,RECIRCULATING TOWER,COAL,-nr-,-nr-,0.74,0.53,0.46,1.33,0.5,0.56,"263,697"
50880,Wheelabrator Saugus,Essex,MA,Saugus River,42.44698225,-70.98059807,15,5863823,ONCE-THROUGH FRESH,BIOMASS,SW,-nr-,37.1,0.4,16.7,287,0.31,0.49,"245,370"
50881,Wheelabrator Shasta,Shasta,CA,Wells,40.42821074,-122.2788807,485,2496038,RECIRCULATING TOWER,BIOMASS,GW,-nr-,1.55,1.11,0.98,2.99,1.07,1.27,"398,202"
50882,Wheelabrator Westchester,Westchester,NY,Hudson River,41.27705688,-73.94258778,21,6228994,ONCE-THROUGH FRESH,BIOMASS,SW,FR,58.3,0.67,26.2,454,0.52,0.82,"396,744"
50883,Wheelabrator Bridgeport,Fairfield,CT,Municipality,41.16250685,-73.20848661,50,7734269,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,1.34,0.96,0.85,2.4,0.93,1.02,"477,123"
